ID,product_name,product_fullname,category,category_list,actual_price,discount_price,discount_percentage,img_link,product_link,mapped_user_id_list
1115,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'WaterHeaters&Geysers', 'StorageWaterHeaters']",179800,120500,33,https://m.media-amazon.com/images/I/316y4IIKD6L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AO-Smith-HSE-VAS-15-Litre-Storage/dp/B01892MIPA/ref=sr_1_341?qid=1672923610&s=kitchen&sr=1-341,"[6541, 3065, 6055, 6384, 4085, 5285, 2794, 7457]"
1116,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'Fans', 'CeilingFans']",66100,47600,28,https://m.media-amazon.com/images/I/21954ou6hSL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Festiva-1200mm-Resistant-Ceiling/dp/B08ZHYNTM1/ref=sr_1_342?qid=1672923610&s=kitchen&sr=1-342,"[6038, 4194, 170, 1785, 8391, 8366, 4554, 4202]"
1117,INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Vacuum,Cleaning&Ironing', 'Vacuums&FloorCare', 'Vacuums', 'HandheldVacuums']",54400,29900,45,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41MrcJcvi3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Handheld-Powerful-Filtration-Lightweight-Accessories/dp/B09SDDQQKP/ref=sr_1_343?qid=1672923610&s=kitchen&sr=1-343,"[3109, 3116, 7221, 4567, 7275, 1470, 2030, 7781]"
1118,iBELL SM1515NEW Sandwich Maker with Floating Hinges,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'SandwichMakers']",76700,24500,68,https://m.media-amazon.com/images/I/51SvK5l5JRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SM1515NEW-Sandwich-Floating-Hinges-1000Watt/dp/B0B5RP43VN/ref=sr_1_345?qid=1672923610&s=kitchen&sr=1-345,"[4395, 8013, 4962, 2365, 4311, 3403, 1757, 7089]"
1119,Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'WaterPurifiers&Accessories', 'WaterFilters&Purifiers']",404200,262700,35,https://m.media-amazon.com/images/I/31TnmukIucL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Aquaguard-boiling-Technology/dp/B096NTB9XT/ref=sr_1_346?qid=1672923610&s=kitchen&sr=1-346,"[77, 7179, 5753, 521, 2981, 1954, 7016, 1342]"
1120,Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser),"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'WaterHeaters&Geysers', 'InstantWaterHeaters']",100200,60100,40,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31991seDfcL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Instanio-3-Litre-Instant-Geyser/dp/B078JF6X9B/ref=sr_1_347?qid=1672923610&s=kitchen&sr=1-347,"[3399, 8574, 540, 2326, 4577, 4743, 1157, 912]"
1121,Milk Frother,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'HandBlenders']",16500,6300,62,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41875hbgKyL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Rechargeable-whisks%EF%BC%8C3-Speed-Adjustable-Cappuccino-Bulletproof/dp/B08CGW4GYR/ref=sr_1_348?qid=1672923610&s=kitchen&sr=1-348,"[715, 1623, 3773, 5167, 5049, 7147, 4938, 5912]"
1122,Panasonic SR-WA22H (E) Automatic Rice Cooker,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'Rice&PastaCookers']",65100,48800,25,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/419H62Is66L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Panasonic-SR-WA22H-5-4-Litre-Automatic-Cooker/dp/B00A328ENA/ref=sr_1_349?qid=1672923610&s=kitchen&sr=1-349,"[2553, 2079, 7924, 4851, 3898, 7037, 3956, 8433]"
1123,InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Coffee,Tea&Espresso', 'MilkFrothers']",24700,18000,27,https://m.media-amazon.com/images/I/41Lfns2oFNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/InstaCuppa-Handheld-Operated-Electric-Stainless/dp/B0763K5HLQ/ref=sr_1_350?qid=1672923610&s=kitchen&sr=1-350,"[3661, 921, 1521, 3293, 3564, 408, 6566, 991]"
1124,Goodscity Garment Steamer for Clothes,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Vacuum,Cleaning&Ironing', 'Irons,Steamers&Accessories', 'Irons', 'SteamIrons']",110600,42000,62,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21df9THeM-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Goodscity-Garment-Steamer-Clothes-Steam/dp/B09PDZNSBG/ref=sr_1_351?qid=1672923610&s=kitchen&sr=1-351,"[6442, 8294, 2025, 1742, 3984, 6120, 4359, 3548]"
1125,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'MixerGrinders']",46200,27300,41,https://m.media-amazon.com/images/I/41SWYTwG5-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Solidaire-550-Watt-Mixer-Grinder-SLD-550-B/dp/B085LPT5F4/ref=sr_1_356?qid=1672923610&s=kitchen&sr=1-356,"[2753, 320, 1856, 1279, 5410, 6661, 6671, 8382]"
1126,Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'HandBlenders']",28000,13200,53,https://m.media-amazon.com/images/I/31YvxM2eDDL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Blender-Stainless-Blending-ISI-Marked/dp/B0B9RZ4G4W/ref=sr_1_357?qid=1672923610&s=kitchen&sr=1-357,"[1714, 8141, 2931, 8582, 7720, 4277, 3119, 4470]"
1127,Orpat HHB-100E 250-Watt Hand Blender (White),Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'HandBlenders']",16000,12600,21,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l0oxTSJuL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orpat-HHB-100E-250-Watt-Blender-White/dp/B0085W2MUQ/ref=sr_1_358?qid=1672923610&s=kitchen&sr=1-358,"[3785, 6745, 5984, 197, 4744, 1438, 4824, 6456]"
1128,HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Vacuum,Cleaning&Ironing', 'Irons,Steamers&Accessories', 'LintShavers']",24800,16600,33,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41lGZWRZqOS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HealthSense-New-Feel-Rechargeable-Electric-Sweaters/dp/B09474JWN6/ref=sr_1_361?qid=1672923610&s=kitchen&sr=1-361,"[26, 8453, 9012, 2459, 6048, 4749, 192, 7100]"
1129,AGARO Classic Portable Yogurt Maker,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|YogurtMakers,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'YogurtMakers']",21400,9600,55,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/310umqMFDRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Portable-Capacity-Automatic-33603/dp/B09G2VTHQM/ref=sr_1_362?qid=1672923610&s=kitchen&sr=1-362,"[5564, 8401, 3885, 892, 591, 8503, 6237, 6992]"
1130,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers|ColdPressJuicers,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'Juicers', 'ColdPressJuicers']",396000,209900,47,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41e5RU3gPHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Imperial-Slow-Juicer-Watts/dp/B07R679HTT/ref=sr_1_363?qid=1672923610&s=kitchen&sr=1-363,"[1307, 442, 7173, 8423, 5693, 7232, 2259, 611]"
1131,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Wipro Smartlife Super Deluxe Dry Iron- 1000W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Vacuum,Cleaning&Ironing', 'Irons,Steamers&Accessories', 'Irons', 'DryIrons']",14000,11500,18,https://m.media-amazon.com/images/I/319pDZDL+sL._SY300_SX300_.jpg,https://www.amazon.in/Wipro-Smartlife-Super-Deluxe-Iron/dp/B00B7GKXMG/ref=sr_1_364?qid=1672923610&s=kitchen&sr=1-364,"[6872, 4323, 1753, 5636, 3337, 7247, 6706, 1282]"
1132,AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Vacuum,Cleaning&Ironing', 'Vacuums&FloorCare', 'Vacuums', 'CanisterVacuums']",99000,62400,37,https://m.media-amazon.com/images/I/41bdE73aspL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-VCS35B15K-C-1-5-Litre-Bagless-Cylinder/dp/B07H3N8RJH/ref=sr_1_365?qid=1672923610&s=kitchen&sr=1-365,"[4918, 2555, 2776, 2707, 4849, 505, 7480, 3409]"
1133,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'WaterHeaters&Geysers', 'ImmersionRods']",16800,10600,37,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31pzC6I+bEL._SY300_SX300_.jpg,https://www.amazon.in/Crompton-IHL251-1500-Watt-Immersion-Heater/dp/B07K2HVKLL/ref=sr_1_366?qid=1672923610&s=kitchen&sr=1-366,"[5938, 8707, 3069, 2123, 7697, 2204, 3744, 3231]"
1134,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'RoomHeaters', 'FanHeaters']",33000,16200,51,https://m.media-amazon.com/images/I/41VYlxCZqLL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SaiEllin-Heater-Portable-Bedroom-Compact/dp/B09MQ9PDHR/ref=sr_1_364?qid=1672923611&s=kitchen&sr=1-364,"[5236, 938, 2627, 5909, 7324, 7866, 6320, 5609]"
1135,Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG),"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'WaterHeaters&Geysers', 'InstantWaterHeaters']",122800,88400,28,https://m.media-amazon.com/images/I/31MEXd6TAoL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-Duetto-LPG-6-Litre/dp/B014HDJ7ZE/ref=sr_1_365?qid=1672923611&s=kitchen&sr=1-365,"[1665, 2264, 633, 466, 7358, 4992, 6902, 2505]"
1136,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Vacuum,Cleaning&Ironing', 'Irons,Steamers&Accessories', 'Irons', 'SteamIrons']",57800,52600,9,https://m.media-amazon.com/images/I/41ady4ISpWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Black-Decker-BXIR2201IN-2200-Watt-Cordless/dp/B07D2NMTTV/ref=sr_1_366?qid=1672923611&s=kitchen&sr=1-366,"[8849, 1853, 4206, 6546, 3395, 3393, 2779, 375]"
1137,Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'HandMixers']",23000,16100,30,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413XAuyrxWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Inalsa-Easy-Mix-200-Watt-Mixer/dp/B075K76YW1/ref=sr_1_367?qid=1672923611&s=kitchen&sr=1-367,"[7845, 8893, 7817, 4799, 2330, 186, 3295, 1606]"
1138,Longway Blaze 2 Rod Quartz Room Heater (White,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'RoomHeaters', 'ElectricHeaters']",36300,15200,58,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51y3Y6qZScL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Longway-Blaze-Quartz-Heater-White/dp/B0BNLFQDG2/ref=sr_1_368?qid=1672923611&s=kitchen&sr=1-368,"[869, 8557, 4368]"
1139,Prestige PWG 07 Wet Grinder,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'Mills&Grinders', 'WetGrinders']",71400,61400,14,https://m.media-amazon.com/images/I/41-iQHWCwHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-Wet-Grinder-PWG-07/dp/B082ZQ4479/ref=sr_1_369?qid=1672923611&s=kitchen&sr=1-369,"[7625, 7130, 2272, 5471, 7268, 8933, 4225, 1779]"
1140,Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'MixerGrinders']",70900,33300,53,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31oK2IDhhLL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Powerful-Stainless-Grinding-Polycarbonate/dp/B09Y358DZQ/ref=sr_1_370?qid=1672923611&s=kitchen&sr=1-370,"[820, 4029, 3710, 6362, 3265, 5481, 6413, 1365]"
1141,Borosil Volcano 13 Fin Oil Filled Radiator Room Heater,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'RoomHeaters', 'ElectricHeaters']",313300,156600,50,https://m.media-amazon.com/images/I/41qqrzjPySL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Borosil-Volcano-Filled-Radiator-Heater/dp/B09M3F4HGB/ref=sr_1_371?qid=1672923611&s=kitchen&sr=1-371,"[1776, 5905, 5995, 6814, 7262, 7374, 1891, 6232]"
1142,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'WaterHeaters&Geysers', 'StorageWaterHeaters']",206200,127800,38,https://m.media-amazon.com/images/I/31kbrfC16XL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Solarium-Qube-Star-Rated-Storage/dp/B07VZH6ZBB/ref=sr_1_372?qid=1672923611&s=kitchen&sr=1-372,"[4207, 2911, 4544, 4796, 7402, 7989, 8831, 8702]"
1143,Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'Kettles&HotWaterDispensers', 'ElectricKettles']",39400,15800,60,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41RI-hzCnvL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Singer-Aroma-1-8-Litre-Electric-Kettle/dp/B07F366Z51/ref=sr_1_373?qid=1672923611&s=kitchen&sr=1-373,"[5841, 1130, 7575, 196, 1816, 5314, 6567, 7316]"
1144,Orient Electric Aura Neo Instant 3L Water Heater (Geyser),"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'WaterHeaters&Geysers', 'InstantWaterHeaters']",80700,46000,43,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21vWJo4CXKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orient-Electric-Aura-Neo-IWAN03WSM3/dp/B077BTLQ67/ref=sr_1_374?qid=1672923611&s=kitchen&sr=1-374,"[2646, 2051, 5675, 4545, 8447, 7150, 6531, 3163]"
1145,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","['Home&Kitchen', 'Kitchen&HomeAppliances', 'Vacuum,Cleaning&Ironing', 'Irons,Steamers&Accessories', 'Irons', 'DryIrons']",18200,10700,41,https://m.media-amazon.com/images/I/41Yb7bZL3nL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-BRIO-1000-Years-Warranty/dp/B07YSJ7FF1/ref=sr_1_375?qid=1672923611&s=kitchen&sr=1-375,"[3830, 955, 592, 7821, 6348, 2331, 8085, 6306]"
1146,Butterfly Hero Mixer Grinder,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'MixerGrinders']",64300,36700,43,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41buv8eJQtL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Butterfly-Hero-500-Mixer-Grinder/dp/B07TXCY3YK/ref=sr_1_379?qid=1672923611&s=kitchen&sr=1-379,"[3047, 78, 7301, 4144, 6371, 1724, 8178, 5080]"
1147,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'WaterHeaters&Geysers', 'StorageWaterHeaters']",278800,142200,49,https://m.media-amazon.com/images/I/31Ex4oSr8RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Racold-Eterno-Pro-Vertical-Metallic/dp/B07TC9F7PN/ref=sr_1_380?qid=1672923611&s=kitchen&sr=1-380,"[8157, 1322, 510, 7320, 4325, 1424, 6685, 4568]"
1148,LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)","Home&Kitchen|Heating,Cooling&AirQuality|AirConditioners|Split-SystemAirConditioners","['Home&Kitchen', 'Heating,Cooling&AirQuality', 'AirConditioners', 'Split-SystemAirConditioners']",1253800,714700,43,https://m.media-amazon.com/images/I/21ywp-zfTjL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19YNZE/dp/B09NS5TKPN/ref=sr_1_381?qid=1672923611&s=kitchen&sr=1-381,"[1726, 5815, 7363, 3850, 1517, 279, 8299, 3872]"
1149,Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2),"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'WaterPurifiers&Accessories', 'WaterPurifierAccessories']",13600,13600,0,https://m.media-amazon.com/images/I/41WfA7FDnzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Amrit-Twin-Cartridge/dp/B00LP9RFSU/ref=sr_1_382?qid=1672923611&s=kitchen&sr=1-382,"[4958, 3788, 60, 8846, 1236, 6039, 5392, 5241]"
1150,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,"['Home&Kitchen', 'Kitchen&HomeAppliances', 'SmallKitchenAppliances', 'VacuumSealers']",5000,2700,46,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411NB1EXJNL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Green-Tales-Sealer-Impulse-Machine-Packaging/dp/B0B7L86YCB/ref=sr_1_383?qid=1672923611&s=kitchen&sr=1-383,"[7215, 4350, 3767, 3696, 4134, 4984, 4852, 8437]"
